t,value
1578194615,3145728
1578194618,5242880
1578194621,7340032
1578194624,7340032
1578194627,8388608
1578194630,8388608
1578194633,9437184
1578194636,9437184
1578194639,16777216
1578194642,17825792
1578194645,17825792
1578194648,17825792
1578194651,18874368
1578194654,18874368
1578194657,39845888
1578194660,44040192
1578194663,45088768
1578194666,45088768
1578194669,45088768
1578194672,46137344
1578194675,47185920
1578194678,53477376
1578194681,55574528
1578194684,59768832
1578194687,59768832
1578194690,60817408
1578194693,60817408
1578194696,61865984
1578194699,69206016
1578194702,69206016
1578194705,70254592
1578194708,70254592
1578194711,71303168
1578194714,71303168
1578194717,71303168
1578194720,80740352
1578194723,80740352
1578194726,80740352
1578194729,81788928
1578194732,81788928
1578194735,82837504
1578194738,89128960
1578194741,91226112
1578194744,91226112
1578194747,91226112
1578194750,92274688
1578194753,92274688
1578194756,93323264
1578194759,100663296
1578194762,100663296
1578194765,101711872
1578194768,101711872
1578194771,102760448
1578194774,102760448
1578194777,103809024
1578194780,108003328
1578194783,109051904
1578194786,109051904
1578194789,110100480
1578194792,110100480
1578194795,110100480
1578194798,114294784
1578194801,115343360
1578194804,115343360
1578194807,116391936
1578194810,117440512
1578194813,117440512
1578194816,118489088
1578194819,123731968
1578194822,123731968
1578194825,124780544
1578194828,124780544
1578194831,125829120
1578194834,126877696
1578194837,126877696
1578194840,131072000
1578194843,132120576
1578194846,133169152
1578194849,133169152
1578194852,133169152
1578194855,134217728
1578194858,137363456
1578194861,139460608
1578194864,139460608
1578194867,139460608
1578194870,140509184
1578194873,140509184
1578194876,141557760
1578194879,145752064
1578194882,145752064
1578194885,146800640
1578194888,146800640
1578194891,147849216
1578194894,147849216
1578194897,147849216
1578194900,153092096
1578194903,154140672
1578194906,154140672
1578194909,155189248
1578194912,155189248
1578194915,155189248
1578194918,160432128
1578194921,162529280
1578194924,162529280
1578194927,163577856
1578194930,163577856
1578194933,164626432
1578194936,164626432
1578194939,168820736
1578194942,169869312
1578194945,169869312
1578194948,170917888
1578194951,170917888
1578194954,171966464
1578194957,171966464
1578194960,176160768
1578194963,177209344
1578194966,177209344
1578194969,178257920
1578194972,178257920
1578194975,179306496
1578194978,181403648
1578194981,184549376
1578194984,184549376
1578194987,184549376
1578194990,185597952
1578194993,186646528
1578194996,186646528
1578194999,190840832
1578195002,190840832
1578195005,191889408
1578195008,191889408
1578195011,191889408
1578195014,192937984
1578195017,192937984
1578195020,198180864
1578195023,198180864
1578195026,199229440
1578195029,200278016
1578195032,200278016
1578195035,200278016
1578195038,203423744
1578195041,205520896
1578195044,205520896
1578195047,206569472
1578195050,206569472
1578195053,207618048
1578195056,207618048
1578195059,211812352
1578195062,211812352
1578195065,212860928
1578195068,212860928
1578195071,213909504
1578195074,213909504
1578195077,213909504
1578195080,220200960
1578195083,220200960
1578195086,220200960
1578195089,221249536
1578195092,221249536
1578195095,222298112
1578195098,224395264
1578195101,226492416
1578195104,226492416
1578195107,227540992
1578195110,227540992
1578195113,228589568
1578195116,228589568
1578195119,233832448
1578195122,233832448
1578195125,234881024
1578195128,234881024
1578195131,235929600
1578195134,235929600
1578195137,235929600
1578195140,241172480
1578195143,241172480
1578195146,241172480
1578195149,242221056
1578195152,242221056
1578195155,243269632
1578195158,246415360
1578195161,247463936
1578195164,248512512
1578195167,248512512
1578195170,249561088
1578195173,249561088
1578195176,250609664
1578195179,254803968
1578195182,254803968
1578195185,255852544
1578195188,255852544
1578195191,256901120
1578195194,256901120
1578195197,256901120
1578195200,262144000
1578195203,262144000
1578195206,262144000
1578195209,263192576
1578195212,263192576
1578195215,264241152
1578195218,267386880
1578195221,269484032
1578195224,269484032
1578195227,270532608
1578195230,270532608
1578195233,270532608
1578195236,271581184
1578195239,275775488
1578195242,0
1578195245,1048576
1578195248,1048576
1578195251,1048576
1578195254,2097152
1578195257,3145728
1578195260,7340032
1578195263,7340032
1578195266,8388608
t,value
1578195649,55574528
1578195652,87031808
1578195655,190840832
1578195658,281018368
1578195661,83886080
1578195664,128974848
1578195667,145752064
1578195670,145752064
1578195673,145752064
1578195676,146800640
1578195679,146800640
1578195682,147849216
1578195685,147849216
1578195688,148897792
1578195691,148897792
1578195694,149946368
1578195697,149946368
1578195700,33554432
1578195703,62914560
1578195706,63963136
1578195709,65011712
1578195712,66060288
1578195715,67108864
1578195718,67108864
1578195721,68157440
1578195724,68157440
1578195727,68157440
1578195730,69206016
1578195733,69206016
1578195736,70254592
1578195739,70254592
1578195742,71303168
1578195745,71303168
1578195748,72351744
1578195751,72351744
1578195754,72351744
1578195757,73400320
1578195760,73400320
1578195763,74448896
1578195766,75497472
1578195769,75497472
1578195772,76546048
1578195775,76546048
1578195778,77594624
1578195781,77594624
1578195784,77594624
1578195787,78643200
1578195790,78643200
1578195793,79691776
1578195796,79691776
1578195799,80740352
1578195802,80740352
1578195805,80740352
1578195808,81788928
1578195811,81788928
1578195814,82837504
1578195817,82837504
1578195820,82837504
1578195823,83886080
1578195826,84934656
1578195829,84934656
1578195832,85983232
1578195835,85983232
1578195838,87031808
1578195841,87031808
1578195844,87031808
1578195847,88080384
1578195850,88080384
1578195853,89128960
1578195856,89128960
1578195859,89128960
1578195862,90177536
1578195865,90177536
1578195868,91226112
1578195871,91226112
1578195874,92274688
1578195877,92274688
1578195880,145752064
1578195883,191889408
1578195886,200278016
1578195889,223346688
1578195892,223346688
1578195895,223346688
1578195898,224395264
1578195901,228589568
1578195904,228589568
1578195907,229638144
1578195910,229638144
1578195913,230686720
1578195916,230686720
1578195919,234881024
1578195922,235929600
1578195925,236978176
1578195928,236978176
1578195931,236978176
1578195934,238026752
1578195937,238026752
1578195940,242221056
1578195943,243269632
1578195946,244318208
1578195949,244318208
1578195952,245366784
1578195955,245366784
1578195958,245366784
1578195961,250609664
1578195964,250609664
1578195967,251658240
1578195970,251658240
1578195973,251658240
1578195976,252706816
1578195979,256901120
1578195982,256901120
1578195985,257949696
1578195988,257949696
1578195991,257949696
1578195994,258998272
1578195997,258998272
1578196000,264241152
1578196003,264241152
1578196006,265289728
1578196009,265289728
1578196012,265289728
1578196015,266338304
1578196018,266338304
1578196021,271581184
1578196024,271581184
1578196027,272629760
1578196030,272629760
1578196033,273678336
1578196036,273678336
1578196039,278921216
1578196042,278921216
1578196045,278921216
1578196048,279969792
1578196051,279969792
1578196054,0
1578196057,1048576
1578196060,6291456
1578196063,6291456
1578196066,7340032
1578196069,8388608
1578196072,8388608
1578196075,9437184
1578196078,9437184
1578196081,13631488
1578196084,14680064
1578196087,14680064
1578196090,14680064
1578196093,15728640
1578196096,15728640
1578196099,20971520
